id,sentiment
"7360_1",0.0376691073179245
"11012_10",0.7112483978271484
"12046_1",0.09706287086009979
"2331_2",0.20313100516796112
"8961_9",0.9071636199951172
"751_7",0.8565466403961182
"9884_10",0.8268727660179138
"10016_8",0.5993300676345825
"8023_10",0.7614587545394897
"2628_1",0.011492477729916573
"5832_1",0.03992331400513649
"7302_1",0.1435927301645279
"4501_3",0.34068793058395386
"1121_7",0.45315781235694885
"8334_3",0.8077725768089294
"9789_10",0.40919890999794006
"4230_10",0.7946085929870605
"824_4",0.05892058461904526
"6803_9",0.9755933284759521
"3086_7",0.978907585144043
"1135_8",0.7392600774765015
"10136_1",0.03194278106093407
"11129_3",0.023077426478266716
"2072_8",0.7031591534614563
"9501_7",0.9373665452003479
"319_10",0.47932255268096924
"1693_7",0.9649448394775391
"10886_1",0.006436135619878769
"9406_8",0.7490635514259338
"10376_10",0.0270067248493433
"9902_1",0.15688706934452057
"9938_8",0.3872041702270508
"7080_9",0.9323601126670837
"11944_8",0.49728667736053467
"5249_1",0.012871301732957363
"9599_2",0.20478668808937073
"9620_1",0.007106269709765911
"11244_1",0.1196684017777443
"6841_10",0.9856114983558655
"10050_4",0.4226725399494171
"10512_9",0.9777485132217407
"11327_3",0.0769209936261177
"10681_8",0.9654971361160278
"808_3",0.2002147138118744
"546_7",0.9864296317100525
"10765_1",0.003543131286278367
"7189_9",0.9259408712387085
"6005_9",0.8168458342552185
"11915_9",0.9708395600318909
"5740_10",0.9471549987792969
"7097_10",0.4592793881893158
"9573_10",0.7330354452133179
"5084_4",0.21043431758880615
"12332_7",0.6307904720306396
"8154_1",0.12409212440252304
"5610_1",0.920670211315155
"5323_9",0.743797242641449
"11034_8",0.880364179611206
"3977_2",0.03209623321890831
"12380_7",0.03157835081219673
"1737_8",0.22162257134914398
"6030_9",0.5380361676216125
"5918_7",0.9013867378234863
"7061_9",0.23501983284950256
"266_8",0.8020020723342896
"1375_10",0.8837226033210754
"8648_3",0.006937836762517691
"10146_10",0.9007607102394104
"4578_10",0.9170335531234741
"4685_8",0.892384946346283
"11843_9",0.9265016317367554
"5467_10",0.9836337566375732
"10140_10",0.8115503787994385
"7721_8",0.9893321990966797
"11208_10",0.2921527624130249
"1063_10",0.9708350896835327
"8260_10",0.7899377346038818
"3182_9",0.9389835596084595
"2797_8",0.8588765859603882
"7613_2",0.42773962020874023
"11624_4",0.18080011010169983
"4847_10",0.9845127463340759
"10684_7",0.8356968760490417
"6312_1",0.1798897683620453
"4925_3",0.010027658194303513
"4125_1",0.005992094054818153
"2394_10",0.981364369392395
"12105_10",0.9438154101371765
"7812_1",0.015820233151316643
"1061_8",0.8020323514938354
"9343_3",0.5920392870903015
"7696_10",0.9904094338417053
"9355_10",0.9896308779716492
"782_9",0.9491778612136841
"9882_10",0.9940313100814819
"10642_10",0.9583762884140015
"7410_2",0.005484187975525856
"9591_4",0.008355861529707909
"11902_3",0.1537805199623108
"3495_7",0.010487917810678482
"6733_1",0.001376145170070231
"4552_1",0.003951165825128555
"6722_1",0.059647344052791595
"188_10",0.9076151847839355
"5099_10",0.8651189804077148
"10313_1",0.03956672176718712
"6756_9",0.5726529359817505
"6622_2",0.0015068358043208718
"4807_10",0.9424828886985779
"7173_3",0.12168493866920471
"11321_8",0.4920150935649872
"7909_9",0.21790559589862823
"8012_7",0.1913796365261078
"8615_4",0.0999232679605484
"8117_10",0.8019435405731201
"1892_10",0.9685837626457214
"4617_1",0.10686832666397095
"1893_8",0.4885932207107544
"5435_1",0.010356616228818893
"162_3",0.09386107325553894
"6516_10",0.960919201374054
"11588_7",0.7289053797721863
"2006_1",0.018678603693842888
"1594_4",0.051429957151412964
"1472_1",0.00918887834995985
"3647_1",0.4473179876804352
"174_7",0.8109728097915649
"5539_7",0.022540133446455002
"3384_10",0.9829142093658447
"3811_4",0.39583656191825867
"4079_8",0.2488352358341217
"1179_7",0.7761755585670471
"3069_9",0.9833251237869263
"3769_8",0.5842134356498718
"9247_10",0.9188697934150696
"10434_1",0.015680257230997086
"1147_10",0.9862411022186279
"5344_7",0.9512630701065063
"8073_10",0.9168980717658997
"7833_3",0.025478806346654892
"8370_1",0.01833714358508587
"9007_8",0.08789720386266708
"6624_7",0.5316687226295471
"6683_3",0.11592183262109756
"12275_7",0.09104131162166595
"11927_8",0.9511449337005615
"1560_10",0.9935977458953857
"1325_9",0.09179242700338364
"3548_8",0.017030393704771996
"607_1",0.0019008595263585448
"6702_7",0.55619215965271
"5702_3",0.0184088833630085
"11345_8",0.9699268937110901
"3428_4",0.11656918376684189
"7209_9",0.9911962151527405
"8425_8",0.7543494701385498
"3087_1",0.016346542164683342
"1119_8",0.5910095572471619
"5715_3",0.45752790570259094
"8645_1",0.1068257987499237
"2149_3",0.007430715020745993
"10403_10",0.25601011514663696
"5628_1",0.08028339594602585
"5570_10",0.9284324049949646
"1613_3",0.08311180025339127
"1454_4",0.7869813442230225
"5094_3",0.23702488839626312
"7982_1",0.05664679408073425
"6894_2",0.6022648811340332
"6554_1",0.07233967632055283
"4721_3",0.011919351294636726
"6904_4",0.04201778024435043
"893_8",0.9119434952735901
"4605_4",0.6563100218772888
"11516_7",0.14336596429347992
"11718_7",0.995818018913269
"5956_1",0.009412265382707119
"7455_9",0.9165409803390503
"6396_4",0.4367842972278595
"1223_8",0.831760823726654
"8556_1",0.11937399208545685
"6108_8",0.6771570444107056
"11690_1",0.00913938507437706
"3778_9",0.38333526253700256
"3627_4",0.7282032370567322
"8256_4",0.4260353147983551
"533_1",0.0066538709215819836
"5235_4",0.06433039903640747
"621_2",0.05333026871085167
"5365_1",0.30653923749923706
"8180_3",0.21984241902828217
"7396_7",0.17558594048023224
"9776_10",0.968718945980072
"8175_10",0.9475455284118652
"3128_1",0.057614389806985855
"4606_1",0.2214481085538864
"6158_2",0.13481910526752472
"3281_10",0.9818413853645325
"4723_4",0.31052738428115845
"11994_3",0.09581730514764786
"7701_1",0.0020737950690090656
"103_3",0.26104867458343506
"8908_10",0.9667255282402039
"8876_1",0.04921616613864899
"7519_9",0.6559622883796692
"12456_8",0.6832054853439331
"9514_8",0.7236508131027222
"8680_8",0.28422755002975464
"12402_10",0.5494278073310852
"362_2",0.2840435802936554
"9825_7",0.8738570213317871
"2913_3",0.9202882051467896
"7164_8",0.6131571531295776
"11177_7",0.8902062177658081
"5707_10",0.8956083059310913
"8103_10",0.9571377635002136
"6289_1",0.009784047491848469
"11754_1",0.20347730815410614
"11640_10",0.955197811126709
"9933_7",0.7618172764778137
"185_10",0.95433509349823
"242_10",0.9774298071861267
"9369_8",0.9558506608009338
"7453_10",0.46939873695373535
"7514_7",0.24857541918754578
"10860_2",0.02243420109152794
"8663_8",0.7054588794708252
"9108_1",0.022397495806217194
"7941_1",0.047042571008205414
"10116_1",0.007177483756095171
"9841_4",0.03343397378921509
"4512_9",0.8665861487388611
"4853_2",0.11103992164134979
"2664_4",0.6097384095191956
"9966_10",0.9745504260063171
"5167_2",0.025133179500699043
"3894_2",0.06363143026828766
"3929_8",0.812470018863678
"7165_10",0.8917783498764038
"5451_8",0.8293280005455017
"2947_4",0.307280570268631
"4611_10",0.8851988315582275
"5807_1",0.08830501139163971
"9464_8",0.9430990815162659
"3124_10",0.8363298773765564
"2705_4",0.9315271377563477
"12187_8",0.9765732884407043
"12319_10",0.8622809648513794
"9874_3",0.055016811937093735
"3406_4",0.5687249302864075
"2327_10",0.9808967113494873
"605_10",0.9941062331199646
"8080_4",0.0685424730181694
"3074_10",0.9892501831054688
"2499_3",0.1408405750989914
"1013_1",0.07304713875055313
"11535_1",0.02385564148426056
"4118_7",0.46762847900390625
"10492_8",0.9757818579673767
"2129_4",0.27643072605133057
"9814_10",0.25517717003822327
"10671_9",0.301341712474823
"5980_10",0.9694965481758118
"2755_2",0.10786637663841248
"5461_2",0.5808166265487671
"11979_1",0.033346354961395264
"8810_1",0.007767332252115011
"852_7",0.9362537860870361
"10961_4",0.061860114336013794
"7436_4",0.4728330969810486
"11281_3",0.5226216316223145
"4208_3",0.2908390760421753
"8213_10",0.6835156083106995
"9851_2",0.1392384171485901
"4713_7",0.4997999370098114
"9528_1",0.9191757440567017
"3595_10",0.9808095097541809
"5785_3",0.06043481081724167
"10370_3",0.02106661908328533
"1980_3",0.8566398620605469
"8800_4",0.23031386733055115
"4437_3",0.1519981175661087
"28_3",0.22689197957515717
"12171_1",0.5059155821800232
"9359_3",0.19611090421676636
"3831_9",0.9926077723503113
"10962_7",0.9417513608932495
"1500_9",0.35147520899772644
"11470_10",0.7981167435646057
"11843_3",0.11990274488925934
"11200_4",0.23170767724514008
"1067_1",0.04179638996720314
"3333_1",0.00440862076357007
"4487_4",0.9889962673187256
"6428_1",0.010241015814244747
"575_7",0.019718395546078682
"10904_9",0.6812406778335571
"11821_2",0.25018662214279175
"11605_1",0.007149335462599993
"1111_7",0.6026557087898254
"10295_1",0.5247815847396851
"1146_4",0.013594274409115314
"2405_9",0.43385806679725647
"11081_10",0.9688424468040466
"2201_10",0.9881610870361328
"4844_1",0.021939165890216827
"11007_8",0.9143261909484863
"6535_7",0.9343136548995972
"2653_4",0.02682078443467617
"8245_10",0.2976056933403015
"9951_8",0.9361585974693298
"6133_8",0.04649442806839943
"10006_2",0.002410497050732374
"7350_1",0.2759122848510742
"4509_9",0.983031690120697
"948_1",0.0033340598456561565
"3987_1",0.14784294366836548
"2947_10",0.18760862946510315
"6041_3",0.0022025243379175663
"2946_1",0.023989373818039894
"11967_4",0.010708928108215332
"1185_10",0.996364414691925
"10323_2",0.15102827548980713
"11706_2",0.005594727583229542
"3663_1",0.06092718988656998
"5602_10",0.989963710308075
"4870_10",0.8122217059135437
"1994_1",0.023889224976301193
"10807_7",0.9598696231842041
"6871_3",0.9765087962150574
"1175_2",0.014418516308069229
"10919_7",0.9738218784332275
"8127_10",0.8081329464912415
"12497_4",0.24352429807186127
"3274_1",0.26400670409202576
"2568_3",0.1079193502664566
"840_2",0.04580634832382202
"5626_10",0.997484028339386
"7561_10",0.9764456748962402
"4600_3",0.3134429454803467
"3324_9",0.42957234382629395
"8899_7",0.9016507863998413
"5592_8",0.6579911708831787
"12483_4",0.054815225303173065
"7874_1",0.004606602247804403
"5878_10",0.8950789570808411
"4303_9",0.8241816163063049
"9421_1",0.08276130259037018
"10269_4",0.0474000945687294
"10615_2",0.028133589774370193
"2634_10",0.9724065065383911
"7522_1",0.04864968731999397
"9289_10",0.621783435344696
"4636_10",0.7209237217903137
"1241_7",0.14636029303073883
"9458_9",0.6810084581375122
"11690_10",0.9556456804275513
"7176_4",0.2670360505580902
"6212_10",0.8419566750526428
"6319_1",0.0696922317147255
"5229_3",0.2815059721469879
"466_9",0.9674088358879089
"8693_2",0.19296017289161682
"2952_10",0.9801488518714905
"1128_1",0.017919158563017845
"3975_10",0.7792229652404785
"11365_10",0.23511622846126556
"2074_9",0.8764378428459167
"9768_10",0.9917897582054138
"4895_1",0.35054391622543335
"5726_10",0.9269598126411438
"9993_10",0.9739412069320679
"11319_2",0.3174384832382202
"10561_2",0.13175135850906372
"5455_8",0.9673327803611755
"10684_3",0.03436104208230972
"3652_3",0.005123337730765343
"7825_1",0.1205778494477272
"8806_1",0.026526518166065216
"275_10",0.8625305891036987
"2246_1",0.08067408949136734
"11968_2",0.0023750746622681618
"2528_1",0.7346422076225281
"8491_8",0.6049612760543823
"13_1",0.7660819292068481
"4530_8",0.8591430187225342
"5207_3",0.09135619550943375
"11648_10",0.4559001922607422
"8260_1",0.026331515982747078
"10730_10",0.8072048425674438
"10402_3",0.04007698595523834
"8077_1",0.01458769105374813
"8598_8",0.7611758708953857
"2809_3",0.011348234489560127
"12490_10",0.8676333427429199
"1447_9",0.9049172401428223
"1605_3",0.4698042571544647
"2311_4",0.00680302269756794
"3235_9",0.7868409156799316
"5725_10",0.8041293621063232
"9025_10",0.9526938796043396
"6049_9",0.8125510811805725
"4803_10",0.9902435541152954
"191_9",0.980266809463501
"420_3",0.4947338402271271
"5238_2",0.011385471560060978
"1280_9",0.8303535580635071
"9408_4",0.07299857586622238
"819_1",0.0006657672929577529
"1656_4",0.013636662624776363
"9964_3",0.09075482934713364
"10404_4",0.6593007445335388
"12369_10",0.954264223575592
"6423_1",0.031186742708086967
"9942_8",0.3194638192653656
"1519_1",0.021655717864632607
"100_10",0.9537778496742249
"3216_10",0.6766871809959412
"3909_10",0.5526013374328613
"5034_7",0.9462926983833313
"14_8",0.9778190851211548
"5891_3",0.038884930312633514
"8496_10",0.992129385471344
"7429_1",0.016715923324227333
"9457_1",0.05059410631656647
"9602_8",0.9262479543685913
"4198_1",0.006264278199523687
"154_2",0.4070965051651001
"5070_2",0.007912530563771725
"4207_8",0.16434092819690704
"7758_8",0.7947195768356323
"4439_9",0.9620062112808228
"12042_1",0.01189842727035284
"7244_1",0.006606480106711388
"6854_1",0.058712899684906006
"11932_10",0.9606148600578308
"4151_10",0.9233273267745972
"7265_1",0.009623113088309765
"10272_7",0.9595810174942017
"4256_4",0.351954847574234
"1225_7",0.815702497959137
"956_10",0.9818158149719238
"6389_2",0.027151556685566902
"1365_4",0.20200783014297485
"4752_7",0.8964095115661621
"276_10",0.7906941771507263
"8766_9",0.7231355905532837
"11225_10",0.8972228169441223
"6920_1",0.017694827169179916
"11536_1",0.0020993812941014767
"1923_9",0.960638165473938
"11460_10",0.5135306715965271
"10054_7",0.7265159487724304
"10845_1",0.013005724176764488
"10231_4",0.25539666414260864
"9430_8",0.9513881206512451
"3226_2",0.03724941611289978
"4298_3",0.12230455130338669
"10635_4",0.41364824771881104
"10567_4",0.011375760659575462
"5460_10",0.7006306648254395
"7310_7",0.6422722935676575
"10330_2",0.005456023849546909
"5151_9",0.9770922064781189
"11_3",0.8175880312919617
"1448_8",0.08186846226453781
"10130_8",0.8843529224395752
"2199_3",0.011623857542872429
"1761_10",0.959563136100769
"2782_1",0.02454967051744461
"7618_10",0.9684091806411743
"85_10",0.65652996301651
"5730_3",0.10377709567546844
"3641_1",0.5820892453193665
"8190_9",0.9203717708587646
"9533_10",0.9827343821525574
"9508_1",0.007613932713866234
"237_8",0.972204327583313
"3981_7",0.6946277022361755
"7194_9",0.7983964681625366
"10584_8",0.22796377539634705
"248_2",0.016633477061986923
"8358_4",0.04189802706241608
"1218_1",0.005883622448891401
"4191_10",0.007033065427094698
"3090_8",0.775110125541687
"11923_2",0.29372167587280273
"1640_8",0.8304235935211182
"9972_3",0.060059916228055954
"11818_4",0.5278451442718506
"4350_10",0.9761274456977844
"877_10",0.5171199440956116
"10017_8",0.6065298914909363
"7975_10",0.9736415147781372
"8436_1",0.06277240067720413
"6024_7",0.6072426438331604
"3112_1",0.026111306622624397
"951_10",0.8986581563949585
"1622_1",0.016908451914787292
"191_3",0.6274572610855103
"5669_1",0.02689323201775551
"1891_4",0.09684421867132187
"12173_9",0.6579284071922302
"7887_7",0.11702729761600494
"3256_10",0.7178394198417664
"5419_1",0.0006442305748350918
"7635_1",0.016053849831223488
"8297_2",0.08786377310752869
"7137_8",0.7037652730941772
"7562_3",0.42787066102027893
"9944_1",0.014809633605182171
"4288_1",0.005930569022893906
"8087_1",0.05033690482378006
"4771_10",0.8844704627990723
"10482_10",0.843031644821167
"5324_10",0.9904342889785767
"3080_1",0.0067321788519620895
"10923_7",0.5235372185707092
"1753_7",0.9427376389503479
"317_10",0.8194450736045837
"12474_8",0.752719521522522
"773_8",0.9791073203086853
"388_1",0.16359198093414307
"12141_2",0.5780194997787476
"5667_1",0.3587203323841095
"1071_9",0.9241225719451904
"2897_10",0.9382675886154175
"9481_4",0.33987757563591003
"12025_1",0.009583619423210621
"8879_7",0.4221931993961334
"5683_1",0.10247461497783661
"7026_1",0.005458560306578875
"2439_1",0.10028338432312012
"3631_7",0.7961998581886292
"1650_9",0.8628596663475037
"5378_7",0.982338011264801
"9745_1",0.001787330023944378
"11563_8",0.6387401223182678
"299_8",0.9425786733627319
"9471_2",0.6224620342254639
"1866_1",0.04816773906350136
"2639_4",0.0854123905301094
"5122_1",0.23366329073905945
"12341_7",0.4274052083492279
"2936_8",0.9636746644973755
"8647_10",0.04134637117385864
"4255_9",0.9052495956420898
"7262_8",0.10284170508384705
"8413_10",0.6020941734313965
"10080_1",0.030649468302726746
"3973_1",0.24394483864307404
"8752_9",0.9927325248718262
"4018_2",0.0470966100692749
"7669_1",0.04499437287449837
"10421_4",0.049584150314331055
"7854_8",0.8369128704071045
"162_8",0.058740321546792984
"11614_9",0.6688934564590454
"11343_8",0.9468371868133545
"1708_7",0.43925151228904724
"7115_4",0.919033944606781
"10498_10",0.2576286792755127
"2944_8",0.8772455453872681
"10474_3",0.2500867247581482
"1263_1",0.0239544827491045
"1693_4",0.8172872066497803
"9600_9",0.16551464796066284
"11173_2",0.1754491627216339
"3961_2",0.2765529155731201
"8011_1",0.2743251621723175
"7386_8",0.3940996825695038
"8787_8",0.9782688021659851
"12349_9",0.9608696699142456
"1776_4",0.05950356274843216
"5885_4",0.7831810712814331
"220_4",0.09805399179458618
"5547_8",0.92433762550354
"2853_1",0.06445465236902237
"2157_2",0.2683629095554352
"11667_2",0.09250098466873169
"194_7",0.8419305086135864
"1633_1",0.019076677039265633
"6897_2",0.06127430498600006
"11568_2",0.536288321018219
"9219_1",0.34174901247024536
"477_8",0.9727897047996521
"8980_3",0.9494044184684753
"4612_10",0.7856502532958984
"8030_10",0.9814238548278809
"1846_8",0.9908767342567444
"2786_8",0.872833251953125
"2634_1",0.09243059903383255
"3110_8",0.9472404718399048
"11587_8",0.793792188167572
"11262_8",0.8081530928611755
"5680_7",0.19425831735134125
"4583_4",0.2206917107105255
"1451_1",0.023829882964491844
"4244_4",0.012445943430066109
"6176_4",0.011398332193493843
"8851_10",0.9854989647865295
"908_9",0.9484937787055969
"7494_9",0.4103371500968933
"8061_3",0.04449088126420975
"789_1",0.16224288940429688
"2374_7",0.598807692527771
"11225_3",0.006453011184930801
"4467_4",0.020680170506238937
"8516_10",0.2409718632698059
"4121_10",0.9453751444816589
"10267_7",0.6719536781311035
"6040_8",0.9263976216316223
"8338_7",0.8924027681350708
"2903_7",0.9946256279945374
"6662_9",0.9360184073448181
"5333_10",0.8981935381889343
"7470_4",0.18017004430294037
"8813_1",0.1267169564962387
"4514_3",0.3334524631500244
"9584_7",0.17766092717647552
"11706_8",0.9515411257743835
"11538_8",0.6171270608901978
"4210_1",0.003322959877550602
"8984_1",0.01709526591002941
"3431_4",0.07027151435613632
"4973_10",0.9595789909362793
"12260_1",0.0015434458618983626
"4267_10",0.9845669865608215
"9906_9",0.9590495228767395
"670_7",0.9599254131317139
"6270_3",0.036072660237550735
"5164_4",0.05664850398898125
"9741_2",0.0098342290148139
"3761_8",0.7543695569038391
"2651_2",0.27446669340133667
"7448_10",0.9130101799964905
"7184_9",0.9443168044090271
"1313_9",0.5917088389396667
"10654_8",0.9738751649856567
"7151_1",0.017671003937721252
"2320_10",0.9435700178146362
"12033_7",0.3973824679851532
"6429_1",0.15506568551063538
"1420_4",0.5671084523200989
"3002_7",0.3505776524543762
"1299_1",0.0016516746254637837
"7897_9",0.9437897801399231
"1529_4",0.014899286441504955
"9760_2",0.13778537511825562
"11318_1",0.0074339439161121845
"2217_3",0.03598137944936752
"11641_2",0.05435675010085106
"7238_10",0.9704408645629883
"7710_8",0.9403489828109741
"12011_8",0.4246157705783844
"4495_7",0.9865748882293701
"11144_4",0.05383512005209923
"5625_2",0.0345311313867569
"2926_7",0.4382869303226471
"8538_8",0.8165010213851929
"8875_10",0.9387029409408569
"10881_10",0.9737653136253357
"1662_7",0.9109781980514526
"4560_9",0.7824901342391968
"6714_4",0.0376150906085968
"9059_10",0.9479485154151917
"6631_10",0.5234110951423645
"8520_1",0.005613202694803476
"918_4",0.7013294100761414
"3102_10",0.7451526522636414
"3611_2",0.003583119483664632
"8434_10",0.8985311388969421
"681_7",0.987667977809906
"7386_4",0.00642114132642746
"7566_9",0.042439818382263184
"10110_10",0.7954486012458801
"10486_10",0.9893419742584229
"1492_3",0.22196705639362335
"11823_1",0.01268317922949791
"2331_9",0.6924071907997131
"2200_2",0.028473518788814545
"9547_1",0.03886761516332626
"785_2",0.008149323053658009
"5101_4",0.24721810221672058
"5657_10",0.4033760726451874
"6902_7",0.3440585434436798
"1490_9",0.8850866556167603
"7148_9",0.632726788520813
"7387_8",0.6475997567176819
"8277_9",0.9417328238487244
"6912_7",0.6052305102348328
"170_2",0.4404667615890503
"7702_10",0.9779196381568909
"4393_3",0.04067038744688034
"2608_3",0.647256076335907
"4931_8",0.9678451418876648
"10589_10",0.5831456184387207
"8623_4",0.014698406681418419
"6057_2",0.015245730057358742
"2704_9",0.9755053520202637
"1790_2",0.5542455911636353
"12370_1",0.005782202817499638
"159_1",0.012094584293663502
"343_9",0.9845061898231506
"2128_9",0.9897180199623108
"11181_8",0.8017027378082275
"11775_10",0.9607114791870117
"3514_10",0.3224365711212158
"6993_2",0.010221035219728947
"2866_9",0.3121563196182251
"1000_9",0.9580513834953308
"11772_7",0.7102557420730591
"3355_9",0.43240296840667725
"8519_8",0.5678313970565796
"7879_3",0.12204555422067642
"4332_10",0.9583048224449158
"5403_1",0.009872376918792725
"1514_7",0.06403142958879471
"7904_1",0.017423607409000397
"10550_2",0.3664180338382721
"11442_10",0.7260621190071106
"2821_3",0.11933839321136475
"5766_1",0.004266479518264532
"8061_9",0.9920802712440491
"2166_1",0.027654781937599182
"6206_1",0.03238223120570183
"11124_2",0.0549653135240078
"7625_10",0.3324301242828369
"90_9",0.8831132650375366
"7959_10",0.9715496301651001
"7029_10",0.7540497779846191
"779_8",0.9770888090133667
"1101_4",0.02331383526325226
"11189_4",0.013340692035853863
"9790_4",0.03173721581697464
"10861_1",0.08860001713037491
"5902_2",0.009333871304988861
"9545_10",0.7828980088233948
"3730_1",0.001974195009097457
"4951_9",0.5250276327133179
"3295_1",0.02905353717505932
"9495_2",0.038988225162029266
"2876_1",0.7632038593292236
"2796_1",0.05513656511902809
"10338_3",0.2849791944026947
"10913_7",0.19209030270576477
"4685_2",0.00467244628816843
"11586_1",0.06977520883083344
"4904_7",0.22080528736114502
"7110_7",0.9511290192604065
"2086_4",0.22816167771816254
"7372_7",0.743599534034729
"135_9",0.8324003219604492
"7038_3",0.7224534749984741
"1119_2",0.060267750173807144
"5057_8",0.36576297879219055
"3479_10",0.9892016053199768
"6489_8",0.9577411413192749
"4910_8",0.8060581088066101
"5979_10",0.8021922707557678
"11304_1",0.012598822824656963
"2102_9",0.9506155848503113
"8048_1",0.019724899902939796
"12153_7",0.8893693089485168
"4832_8",0.6391004323959351
"3079_9",0.5608528852462769
"8254_2",0.005587333347648382
"7981_7",0.9842339158058167
"611_1",0.8904575705528259
"307_10",0.8184003829956055
"8861_3",0.0539134182035923
"4635_4",0.9538986682891846
"6197_7",0.8681806921958923
"6739_3",0.06309875100851059
"8588_9",0.8539952635765076
"8461_7",0.616468608379364
"10089_1",0.05577922239899635
"2609_7",0.4592372179031372
"1418_3",0.3918525278568268
"2661_10",0.8029548525810242
"1253_9",0.8398844599723816
"8815_9",0.6368539333343506
"9867_8",0.919592022895813
"2155_1",0.03819531202316284
"12259_4",0.05572205409407616
"11224_3",0.38067978620529175
"4781_1",0.005620716605335474
"4354_9",0.9308142066001892
"9629_9",0.8236914277076721
"3629_9",0.9738953709602356
"6445_10",0.9407904148101807
"9526_10",0.9704247713088989
"5138_2",0.07761484384536743
"349_10",0.9189441204071045
"2099_7",0.5334225296974182
"4411_1",0.5791460275650024
"8127_3",0.09362714737653732
"5225_8",0.9078139066696167
"7970_3",0.06821845471858978
"5688_7",0.32173144817352295
"12099_3",0.09516182541847229
"6020_4",0.23485463857650757
"3892_8",0.9710063338279724
"2098_8",0.952543318271637
"4851_7",0.9576351046562195
"10967_10",0.15680581331253052
"6230_4",0.3180750608444214
"2211_2",0.0067801508121192455
"11978_10",0.8238829970359802
"8802_1",0.16204121708869934
"11010_3",0.011583520099520683
"10083_2",0.5703622102737427
"5588_10",0.026546163484454155
"958_10",0.7362253069877625
"6771_4",0.2304682433605194
"6767_9",0.6965273022651672
"7302_10",0.9825348854064941
"5324_3",0.013946231454610825
"7737_10",0.9854467511177063
"8603_10",0.9062198996543884
"3029_7",0.9620237350463867
"8640_2",0.026068497449159622
"2139_1",0.0016630833270028234
"6305_10",0.9927383065223694
"6884_7",0.935319721698761
"5534_8",0.9116308689117432
"7619_8",0.9710580110549927
"10057_8",0.6728717684745789
"972_7",0.9712317585945129
"6245_8",0.7429521679878235
"6627_7",0.930682361125946
"3621_10",0.4362141191959381
"2290_4",0.836042582988739
"24_4",0.38178154826164246
"5689_1",0.0013172600883990526
"6497_4",0.04727756604552269
"12405_4",0.883133590221405
"11720_7",0.9898557662963867
"10088_1",0.04219335690140724
"9258_9",0.9852524399757385
"354_4",0.8088439106941223
"4770_10",0.9280164241790771
"1035_3",0.750901997089386
"739_1",0.05917256698012352
"6267_7",0.8808384537696838
"1562_8",0.9119073748588562
"1438_1",0.006901180371642113
"281_8",0.9846535921096802
"1818_1",0.4435545802116394
"3943_3",0.050119172781705856
"8116_4",0.4391581118106842
"6984_1",0.009147856384515762
"5330_4",0.009788870811462402
"8821_8",0.9878813624382019
"10484_10",0.9877679944038391
"1886_4",0.038779787719249725
"7943_2",0.5388606190681458
"6438_7",0.9611417055130005
"8931_10",0.7874290347099304
"10538_10",0.7771468758583069
"534_10",0.9773874878883362
"7329_2",0.014047931879758835
"6614_2",0.6067976355552673
"710_10",0.8353983163833618
"3120_4",0.17387360334396362
"9046_1",0.027118349447846413
"5638_2",0.014385533519089222
"2455_4",0.043694447726011276
"2652_3",0.1001221165060997
"11006_4",0.014628400094807148
"5065_3",0.008286084048449993
"9805_10",0.9799765944480896
